index,episode_time,steps,noise,episode_reward,avg_critic_loss,avg_actor_loss,evaluation
888,20.666695,620,0.0010285169,418.68863,0.61158514,50.232567,0
889,30.033218,901,0.0010281135,653.5295,0.628736,50.1928,0
890,30.033218,901,0.0010277159,606.5972,0.6146392,50.06864,0
891,30.033218,901,0.0010273239,596.21704,0.6239023,49.752415,0
892,30.033218,901,0.0010269374,635.5813,0.6709718,49.547478,0
893,30.033218,901,0.0010265564,599.37506,0.58383393,49.712044,0
894,30.033218,901,0.0010261807,574.96906,0.59049755,49.784676,0
895,30.033218,901,0.0010258104,544.6265,0.5865429,49.7646,0
896,30.033218,901,0.0010254453,537.05896,0.57587576,49.684967,0
897,30.033218,901,0.0010250855,517.3547,0.5606986,49.964806,0
898,13.766737,413,0.0010249221,140.40962,0.55630183,49.474575,0
899,30.033218,901,0.0010245696,588.6226,0.55276036,49.868183,0
900,20.100037,603,0,342.89114,0,0,1
901,25.133293,754,0.0010240481,420.96527,0.5871092,49.662052,0
902,24.399971,732,0.0010237714,376.4071,0.5704236,49.273155,0
903,10.300024,309,0.0010236555,140.5942,0.5289537,49.62834,0
904,5.5333295,166,0.0010235935,61.4252,0.54719335,49.040672,0
905,12.766724,383,0.0010234511,194.64108,0.54364705,49.342037,0
906,11.700043,351,0.0010233213,138.32399,0.5514773,48.90404,0
907,30.033218,901,0.0010229914,518.95087,0.67642844,48.800243,0
908,30.033218,901,0.0010226662,547.5117,0.6006159,48.671368,0
909,25.399956,762,0.0010223947,351.95462,0.6070684,48.53497,0
910,12.3333845,370,0.0010222641,138.01846,0.5786826,48.469723,0
911,30.033218,901,0.0010219492,525.0722,0.58565825,48.354435,0
912,30.033218,901,0.0010216387,478.9603,0.575428,48.182045,0
913,30.033218,901,0.0010213327,542.6771,0.5767266,47.83587,0
914,30.033218,901,0.0010210309,543.5074,0.561832,47.582672,0
915,30.033218,901,0.0010207335,592.8472,0.53110385,47.389744,0
916,30.033218,901,0.0010204401,573.37823,0.55024624,47.404743,0
917,30.033218,901,0.0010201511,619.7673,0.55618227,47.332397,0
918,20.333366,610,0.0010199577,342.07794,0.55829287,46.960785,0
919,28.033249,841,0.001019694,558.5435,0.56116384,46.557068,0
920,30.033218,901,0.0010194154,628.26434,0.56070524,46.66169,0
921,30.033218,901,0.0010191408,633.6529,0.56986105,46.507565,0
922,30.033218,901,0.0010188702,629.1347,0.538772,46.407597,0
923,30.033218,901,0.0010186032,629.8054,0.52854466,46.487934,0
924,30.033218,901,0.00101834,548.69086,0.49061713,46.21459,0
925,30.033218,901,0,582.17505,0,0,1
926,30.033218,901,0.0010178249,541.6179,0.5270715,45.859493,0
927,24.199974,726,0.0010176215,403.35788,0.5055212,45.4936,0
928,27.366592,821,0.0010173942,431.58475,0.5031526,45.361233,0
929,30.033218,901,0.0010171481,510.45172,0.5140443,44.78332,0
930,19.633377,589,0.0010169892,328.63153,0.45237878,44.995876,0
931,6.499995,195,0.0010169368,74.526306,0.45260623,44.440525,0
932,23.933311,718,0.0010167457,375.35794,0.53343785,44.56597,0
933,11.300037,339,0.0010166562,191.50154,0.47885674,44.433605,0
934,9.133342,274,0.0010165842,143.88377,0.45117155,44.056213,0
935,14.200076,426,0.0010164728,235.26593,0.49129066,44.52524,0
936,3.8666644,116,0.0010164427,29.62313,0.44265676,43.946835,0
937,4.1999974,126,0.00101641,47.983196,0.4767684,43.82389,0
938,4.1999974,126,0.0010163774,47.65564,0.44989443,44.37666,0
939,7.7666607,233,0.001016317,131.98032,0.48488978,44.679226,0
940,14.76675,443,0.0010162032,210.36826,0.50255877,44.07893,0
941,8.833338,265,0.0010161354,152.5006,0.49407658,44.09201,0
942,2.3666658,71,0.0010161173,26.698292,0.51235425,44.62509,0
943,30.033218,901,0.0010158893,439.3303,0.50834423,44.049355,0
944,7.7333274,232,0.0010158311,141.0834,0.4659675,43.956375,0
945,5.366663,161,0.001015791,84.29828,0.43818703,43.323757,0
946,13.433399,403,0.0010156906,175.06549,0.4913341,44.11214,0
947,15.73343,472,0.001015574,250.47173,0.6188585,43.7751,0
948,28.63324,859,0.0010153638,343.6712,0.48880553,43.72306,0
949,26.799934,804,0.0010151698,424.57288,0.5159477,43.617825,0
950,16.666756,500,0,259.69608,0,0,1
951,14.700083,441,0.0010149458,297.06015,0.50583357,43.76711,0
952,9.46668,284,0.0010148789,149.01715,0.47974202,43.25396,0
953,12.533387,376,0.0010147906,249.71385,0.48877108,43.539066,0
954,11.066701,332,0.0010147132,115.28753,0.4934038,43.346687,0
955,10.200023,306,0.0010146422,176.30865,0.474098,43.37048,0
956,8.733336,262,0.0010145816,144.65912,0.44501412,43.658695,0
957,7.799994,234,0.0010145279,106.9589,0.4794562,43.31353,0
958,19.733376,592,0.0010143925,350.41064,0.56587553,43.673187,0
959,12.3333845,370,0.0010143085,215.80766,0.51263446,43.496895,0
960,3.7999978,114,0.0010142827,60.91754,0.56485957,43.832203,0
961,10.566694,317,0.0010142113,174.98343,0.5569354,43.963585,0
962,10.600028,318,0.0010141401,171.50354,0.4911805,43.46394,0
963,5.7333293,172,0.0010141017,74.47137,0.6459027,43.19218,0
964,11.700043,351,0.0010140237,158.2611,0.533238,43.606575,0
965,10.933366,328,0.0010139511,168.62639,0.5801863,43.505844,0
966,7.033328,211,0.0010139046,99.337875,0.6976759,43.654274,0
967,9.300011,279,0.0010138435,127.56724,0.6189058,43.222992,0
968,3.2999983,99,0.0010138218,43.14043,0.8667722,42.977036,0
969,12.300051,369,0.0010137414,215.05585,0.60140455,42.98825,0
970,7.666661,230,0.0010136915,130.2137,0.6357674,43.109173,0
971,7.9666605,239,0.0010136398,149.86865,0.6820343,42.857166,0
972,6.7666616,203,0.0010135961,112.718666,0.5746113,42.813683,0
973,8.666669,260,0.0010135403,106.14279,0.58289814,42.95262,0
974,11.000033,330,0.0010134699,149.50458,0.6904778,42.15906,0
975,7.899994,237,0,142.29555,0,0,1
976,10.233356,307,0.0010133545,138.77,0.71699363,42.93307,0
977,10.200023,306,0.00101329,201.4772,0.60979444,42.25448,0
978,8.966673,269,0.0010132337,149.63515,0.61366117,42.310017,0
979,7.9666605,239,0.0010131837,123.80579,0.765239,42.458355,0
980,7.9666605,239,0.001013134,83.77536,0.67174584,42.9208,0
981,7.8666606,236,0.0010130851,114.98904,0.6541514,43.116776,0
982,8.299997,249,0.0010130337,128.12393,0.63230836,42.392242,0
983,10.200023,306,0.0010129708,167.83536,0.6861475,41.87599,0
984,10.433359,313,0.0010129068,164.72275,0.61118215,42.448475,0
985,8.566668,257,0.0010128544,88.366066,0.6798129,42.072674,0
986,8.76667,263,0.0010128011,144.02603,0.58701056,41.810566,0
987,9.73335,292,0.0010127422,123.106865,0.5729713,41.868504,0
988,8.066661,242,0.0010126935,126.59074,0.68315804,41.808315,0
989,11.50004,345,0.0010126244,206.40889,0.59555,41.586597,0
990,9.233343,277,0.0010125693,105.93987,0.65920705,41.629547,0
991,14.866752,446,0.0010124809,220.88292,0.7411732,41.679134,0
992,8.600001,258,0.0010124301,149.68518,0.6468441,41.83284,0
993,11.76671,353,0.0010123609,156.80357,0.80299544,42.073986,0
994,5.0666633,152,0.0010123312,85.7102,0.69068176,41.980335,0
995,12.6333885,379,0.0010122575,131.74149,0.6811539,41.650078,0
996,14.366745,431,0.0010121743,175.85612,0.6869153,41.729496,0
997,4.699997,141,0.0010121472,69.298096,0.69907504,41.464413,0
998,11.700043,351,0.00101208,154.97008,0.71852213,41.285038,0
999,30.033218,901,0.0010119091,554.82825,0.684271,41.4289,0
1000,22.433334,673,0,308.73242,0,0,1
1001,4.266664,128,0.0010117593,60.165154,0.8005785,41.73159,0
1002,6.7333283,202,0.0010117218,102.91179,0.6735455,41.60586,0
1003,10.800031,324,0.0010116618,127.54379,0.6318033,42.058746,0
1004,9.100008,273,0.0010116117,156.54506,0.7409139,42.05948,0
1005,8.299997,249,0.001011566,141.44707,0.6714679,41.661095,0
1006,5.13333,154,0.0010115379,82.300606,0.68036973,41.606033,0
1007,30.033218,901,0.0010113746,560.50934,0.65152425,41.598,0
1008,6.366662,191,0.0010113404,103.22645,0.6369725,41.622272,0
1009,26.299942,789,0.0010111998,461.29752,0.65617627,41.841217,0
1010,29.966553,899,0.0010110417,516.7357,0.5937555,42.193134,0
1011,10.733363,322,0.0010109857,132.95135,0.6057648,41.98814,0
1012,22.300003,669,0.0010108701,364.86282,0.6502971,42.177956,0
1013,4.4333305,133,0.0010108473,68.316414,0.698062,42.10931,0
1014,18.333397,550,0.0010107533,319.45352,0.59620374,42.067276,0
1015,12.866725,386,0.0010106879,241.64127,0.61295223,42.04117,0
1016,14.600081,438,0.0010106141,275.7842,0.59727216,42.40789,0
1017,10.00002,300,0.0010105639,168.7477,0.6191927,42.046364,0
1018,9.933352,298,0.0010105142,191.12622,0.6515174,41.803173,0
1019,18.166733,545,0.001010424,323.29443,0.6314981,42.35974,0
1020,13.666736,410,0.0010103567,248.58241,0.606819,42.03053,0
1021,5.6666627,170,0.0010103289,89.764465,0.5745794,42.81055,0
1022,15.266757,458,0.0010102544,287.4899,0.5962648,42.200672,0
1023,12.6333885,379,0.0010101931,227.40733,0.6228842,42.51787,0
1024,7.933327,238,0.0010101548,133.98076,0.58346665,41.950695,0
1025,16.700089,501,0,299.7357,0,0,1
1026,4.9666634,149,0.001010051,68.620766,0.62229025,42.321945,0
1027,10.633362,319,0.0010100004,184.87735,0.60826176,42.231247,0
1028,10.033354,301,0.001009953,187.31909,0.5925253,42.097157,0
1029,18.233398,547,0.0010098672,276.67892,0.57730705,42.185593,0
1030,7.7333274,232,0.0010098311,122.31428,0.5929775,42.37708,0
1031,8.199996,246,0.0010097929,113.644035,0.5707259,41.866512,0
1032,10.666696,320,0.0010097435,176.38135,0.5757562,42.391865,0
1033,11.166702,335,0.0010096921,182.82909,0.6248968,41.968796,0
1034,13.666736,410,0.0010096295,249.26584,0.596537,42.322544,0
1035,12.900059,387,0.0010095707,204.5272,0.55613583,42.258442,0
1036,25.599953,768,0.0010094552,363.60983,0.5341957,42.163013,0
1037,17.766739,533,0.0010093758,296.8746,0.5629662,42.025505,0
1038,10.600028,318,0.0010093288,181.52628,0.54645896,41.788227,0
1039,21.133354,634,0.0010092357,356.90137,0.56154853,41.91502,0
1040,7.1666613,215,0.0010092044,115.033035,0.5277091,41.833836,0
1041,7.7666607,233,0.0010091705,96.364555,0.51325023,42.313705,0
1042,14.333411,430,0.0010091084,227.85861,0.51681674,42.21555,0
1043,25.299957,759,0.0010089998,452.77957,0.54048485,42.87964,0
1044,15.333425,460,0.0010089346,297.80405,0.50287074,42.457325,0
1045,4.6666636,140,0.0010089148,61.275078,0.4863489,43.429474,0
1046,11.76671,353,0.0010088652,223.94017,0.51890177,42.678585,0
1047,17.90007,537,0.0010087902,327.4204,0.5202754,42.998108,0
1048,11.100035,333,0.0010087441,189.64734,0.5109431,42.57131,0
1049,4.8666635,146,0.0010087239,77.963776,0.48420417,42.074898,0
1050,30.033218,901,0,597.40356,0,0,1
1051,27.533257,826,0.0010084889,376.77487,0.54230726,42.730667,0
1052,11.866712,356,0.0010084413,212.32289,0.5568586,43.007668,0
1053,24.399971,732,0.0010083441,359.54376,0.50596905,42.7511,0
1054,19.500046,585,0.0010082673,321.5151,0.5245368,43.163414,0
1055,18.633392,559,0.0010081945,302.9219,0.53290457,42.98266,0
1056,30.033218,901,0.0010080787,624.95575,0.5366233,42.8528,0
1057,30.033218,901,0.0010079644,650.7985,0.57112354,42.86298,0
1058,30.033218,901,0.0010078518,608.6454,0.55292153,42.92088,0
1059,30.033218,901,0.0010077406,585.71423,0.5459726,43.33473,0
1060,30.033218,901,0.0010076312,533.36633,0.56296116,43.617256,0
1061,30.033218,901,0.0010075233,505.27618,0.5526287,43.492397,0
1062,30.033218,901,0.0010074169,497.04037,0.574543,43.696487,0
1063,30.033218,901,0.001007312,619.9232,0.5674793,43.496937,0
1064,30.033218,901,0.0010072085,615.81006,0.5723785,43.82479,0
1065,30.033218,901,0.0010071065,611.56586,0.5657615,43.716614,0
1066,30.033218,901,0.001007006,609.3307,0.5402731,43.40638,0
1067,30.033218,901,0.001006907,627.808,0.5705223,43.51902,0
1068,30.033218,901,0.0010068092,620.2121,0.5822706,43.186626,0
1069,30.033218,901,0.0010067129,585.68616,0.5839353,43.404896,0
1070,30.033218,901,0.0010066179,619.8294,0.58602846,43.301826,0
1071,30.033218,901,0.0010065243,543.7878,0.5747991,43.42563,0
1072,30.033218,901,0.0010064321,611.18463,0.58489835,43.18484,0
1073,30.033218,901,0.0010063411,530.532,0.55097485,43.15875,0
1074,30.033218,901,0.0010062514,525.40625,0.5599249,42.746704,0
1075,30.033218,901,0,492.09137,0,0,1
1076,30.033218,901,0.0010060758,477.73087,0.57824284,42.949917,0
1077,13.26673,398,0.0010060377,190.67719,0.6201876,42.76898,0
1078,30.033218,901,0.0010059522,620.8157,0.59168625,42.867043,0
1079,30.033218,901,0.0010058681,652.9812,0.58150107,42.90257,0
1080,22.833328,685,0.0010058049,413.88898,0.55141854,43.440697,0
1081,30.033218,901,0.0010057228,642.5317,0.5754331,43.22127,0
1082,30.033218,901,0.0010056419,611.57446,0.5708413,43.689827,0
1083,30.033218,901,0.001005562,573.53406,0.55331975,43.714478,0
1084,30.033218,901,0.0010054833,628.2873,0.54361403,43.74186,0
1085,30.033218,901,0.0010054058,659.4811,0.52325445,44.039734,0
1086,30.033218,901,0.0010053293,620.3111,0.5407436,44.262573,0
1087,30.033218,901,0.001005254,650.04987,0.49647895,44.50944,0
1088,21.43335,643,0.0010052008,446.74158,0.5092343,44.821335,0
1089,20.000038,600,0.0010051517,315.17288,0.5409707,44.793854,0
1090,23.399986,702,0.0010050948,376.83203,0.52558845,45.083817,0
1091,26.199944,786,0.0010050319,485.84537,0.5574134,45.08542,0
1092,23.466652,704,0.0010049762,444.02023,0.5363272,45.08898,0
1093,30.033218,901,0.0010049058,644.13574,0.5297075,44.98116,0
1094,23.666649,710,0.0010048511,435.17456,0.54390895,45.57804,0
1095,30.033218,901,0.0010047825,575.13495,0.49813467,45.575676,0
1096,17.133415,514,0.0010047437,242.12335,0.46283227,45.888763,0
1097,30.033218,901,0.0010046767,640.2305,0.4847209,46.089745,0
1098,30.033218,901,0.0010046104,662.87195,0.51357853,46.143204,0
1099,19.733376,592,0.0010045675,283.5309,0.4549802,46.458714,0
1100,30.033218,901,0,662.9715,0,0,1
1101,30.033218,901,0.0010044392,639.76324,0.51811534,46.775223,0
1102,26.966599,809,0.0010043829,430.2201,0.5112283,47.24937,0
1103,30.033218,901,0.0010043208,620.5797,0.5192259,47.33583,0
1104,30.033218,901,0.0010042597,643.0609,0.4585182,47.554913,0
1105,19.933372,598,0.0010042196,312.16025,0.49045703,47.452892,0
1106,17.600075,528,0.0010041846,258.99802,0.4880337,47.647575,0
1107,20.233368,607,0.0010041445,287.7139,0.4848535,47.510136,0
1108,27.133263,814,0.0010040916,438.51038,0.494618,47.193966,0
1109,30.033218,901,0.0010040337,663.50824,0.4834958,47.153694,0
1110,27.93325,838,0.0010039806,424.73798,0.45758155,47.199215,0
1111,30.033218,901,0.0010039243,630.6818,0.5083484,47.20354,0
1112,30.033218,901,0.0010038688,676.2157,0.49515072,47.18891,0
1113,30.033218,901,0.001003814,685.06335,0.53479534,46.806145,0
1114,30.033218,901,0.0010037601,717.2799,0.52963173,47.080097,0
1115,5.7333293,172,0.0010037499,83.68624,0.4805236,47.431156,0
1116,30.033218,901,0.0010036969,710.8076,0.5553596,46.90622,0
1117,30.033218,901,0.0010036445,727.59076,0.494787,47.09635,0
1118,3.9666643,119,0.0010036378,50.213898,0.50187635,47.48087,0
1119,30.033218,901,0.0010035863,677.9442,0.5069395,47.435932,0
1120,30.033218,901,0.0010035356,724.1923,0.553694,47.720737,0
1121,30.033218,901,0.0010034855,689.1209,0.6062594,47.528408,0
1122,30.033218,901,0.0010034363,745.5499,0.5130943,47.87855,0
1123,28.299911,849,0.0010033904,613.1438,0.600381,48.31105,0
1124,26.966599,809,0.0010033473,545.31396,0.5635332,48.362003,0
1125,21.166687,635,0,469.63422,0,0,1
1126,24.133308,724,0.0010032762,493.38913,0.62282497,48.364506,0
1127,30.033218,901,0.0010032299,587.19025,0.56000817,48.887268,0
1128,16.166763,485,0.0010032052,307.8975,0.5729019,48.95603,0
1129,30.033218,901,0.0010031598,553.0009,0.56012326,48.83234,0
1130,30.033218,901,0.0010031151,730.6719,0.49453792,49.218315,0
1131,29.266563,878,0.0010030722,493.14395,0.51868653,49.067886,0
1132,25.499954,765,0.0010030352,359.17285,0.5137882,49.0273,0
1133,30.033218,901,0.0010029923,510.05276,0.597142,48.726715,0
1134,25.666618,770,0.0010029561,376.68246,0.526535,48.687378,0
1135,30.033218,901,0.0010029143,603.5071,0.52273214,48.512062,0
1136,30.033218,901,0.0010028731,704.8009,0.5028385,48.408924,0
1137,27.599922,828,0.0010028357,437.54843,0.4762717,48.38419,0
1138,29.166565,875,0.0010027968,516.165,0.48020074,48.328827,0
1139,30.033218,901,0.0010027572,577.33435,0.46365362,48.6302,0
1140,25.133293,754,0.0010027245,526.77673,0.43661827,48.46156,0
1141,11.700043,351,0.0010027095,217.66396,0.4610491,48.47245,0
1142,30.033218,901,0.0010026711,719.2143,0.43587953,48.566967,0
1143,5.566663,167,0.0010026641,70.3516,0.40798995,48.52166,0
1144,16.200096,486,0.0010026437,346.1677,0.4289592,48.53583,0
1145,30.033218,901,0.0010026062,691.812,0.4079494,48.744034,0
1146,30.033218,901,0.0010025695,695.44116,0.43130994,48.649162,0
1147,18.666725,560,0.0010025467,344.11343,0.43865716,48.725655,0
1148,22.400002,672,0.0010025199,437.10538,0.40904254,48.91255,0
1149,11.866712,356,0.0010025058,217.34639,0.4467921,48.863354,0
1150,14.466746,434,0,281.15695,0,0,1
1151,13.500067,405,0.0010024727,293.1517,0.42615917,49.010365,0
1152,5.7666626,173,0.001002466,80.18457,0.4903471,48.96847,0
1153,13.166729,395,0.0010024506,245.73174,0.4305126,48.824677,0
1154,7.7333274,232,0.0010024416,128.5345,0.42815295,48.61227,0
1155,8.733336,262,0.0010024315,159.9162,0.44445953,48.59665,0
1156,10.033354,301,0.00100242,193.25604,0.41638833,49.124302,0
1157,6.2999954,189,0.0010024128,93.05943,0.4537672,49.021034,0
1158,13.700069,411,0.0010023972,252.46017,0.43562755,48.582836,0
1159,5.13333,154,0.0010023913,87.90694,0.38090453,48.610054,0
1160,9.433346,283,0.0010023806,179.57399,0.46306145,48.916355,0
1161,5.499996,165,0.0010023745,91.40264,0.4294233,49.084354,0
1162,10.00002,300,0.0010023632,185.02663,0.43376204,48.612137,0
1163,5.366663,161,0.0010023572,83.50641,0.42387643,48.89951,0
1164,7.3999944,222,0.001002349,141.72662,0.46161857,48.598083,0
1165,6.0999956,183,0.0010023421,98.06582,0.4144082,47.98714,0
1166,5.8666625,176,0.0010023356,95.77789,0.45931014,48.470753,0
1167,10.633362,319,0.0010023239,200.32497,0.42345136,48.499073,0
1168,10.033354,301,0.0010023129,183.11433,0.429471,48.720512,0
1169,10.166689,305,0.0010023017,202.01566,0.40949285,48.526833,0
1170,10.500027,315,0.0010022903,216.03046,0.40438747,48.22488,0
1171,6.6333284,199,0.0010022831,106.93731,0.43350828,48.211426,0
1172,7.0666614,212,0.0010022755,127.07811,0.42281485,48.300995,0
1173,7.7333274,232,0.0010022671,149.92958,0.40458685,48.525352,0
1174,21.56668,647,0.0010022441,382.09317,0.3765802,48.28806,0
1175,9.833351,295,0,196.13509,0,0,1
1176,16.066765,482,0.0010022166,289.51697,0.41082764,48.008595,0
1177,10.866698,326,0.0010022053,205.93423,0.41443366,48.074444,0
1178,7.033328,211,0.0010021979,92.41894,0.44465473,47.881638,0
1179,18.933388,568,0.0010021783,374.3626,0.41874534,47.681778,0
1180,27.033264,811,0.0010021505,455.8346,0.40442812,48.215218,0
1181,14.600081,438,0.0010021357,259.98776,0.41101265,48.042717,0
1182,22.400002,672,0.0010021131,461.58658,0.43310565,47.94865,0
1183,15.600095,468,0.0010020975,275.2584,0.45318696,48.185017,0
1184,9.566681,287,0.0010020881,185.61288,0.40536696,48.164963,0
1185,16.900085,507,0.0010020713,300.82227,0.36323085,47.8478,0
1186,28.933235,868,0.0010020431,605.17224,0.38346556,47.870846,0
1187,25.599953,768,0.0010020185,526.6812,0.3943071,47.98195,0
1188,29.966553,899,0.0010019899,625.0617,0.3866828,47.832397,0
1189,18.400063,552,0.0010019727,399.7176,0.38914722,47.99467,0
1190,30.033218,901,0.0010019448,675.00195,0.39951742,48.09027,0
1191,23.999977,720,0.0010019228,545.99915,0.3870454,48.319218,0
1192,24.366638,731,0.0010019006,449.12677,0.38524354,48.478977,0
1193,9.966686,299,0.0010018917,185.20932,0.50353086,48.215057,0
1194,19.766708,593,0.0010018741,387.5548,0.47931433,48.31195,0
1195,17.933403,538,0.0010018582,347.32425,0.45617628,48.25648,0
1196,28.966568,869,0.0010018328,653.54913,0.38234755,48.60437,0
1197,14.700083,441,0.0010018201,294.92358,0.39458665,48.792156,0
1198,30.033218,901,0.0010017944,629.61914,0.37338474,48.467743,0
1199,22.466667,674,0.0010017754,431.56677,0.39393714,48.65351,0
1200,18.96672,569,0,336.36115,0,0,1
1201,4.9666634,149,0.0010017552,60.830692,0.4597501,48.503162,0
1202,9.000007,270,0.0010017478,145.22972,0.44201034,48.6976,0
1203,1.6333331,49,0.0010017465,16.581161,0.38653135,47.471558,0
1204,9.300011,279,0.0010017387,189.38356,0.49639207,48.8264,0
1205,15.933433,478,0.0010017257,258.47372,0.41403854,48.633415,0
1206,14.733417,442,0.0010017137,261.8691,0.4407823,49.06601,0
1207,11.933379,358,0.001001704,123.06992,0.4117707,48.707027,0
1208,22.333336,670,0.001001686,502.03384,0.5567871,48.892788,0
1209,11.333371,340,0.001001677,233.30069,0.37605542,48.95263,0
1210,6.0999956,183,0.0010016721,111.50787,0.46993542,49.778706,0
1211,23.33332,700,0.0010016537,481.6586,0.4321936,48.901825,0
1212,13.96674,419,0.0010016428,235.82568,0.36519164,48.829212,0
1213,11.366705,341,0.0010016339,221.3424,0.4391971,48.23249,0
1214,14.76675,443,0.0010016225,260.20032,0.5469607,48.62585,0
1215,20.566696,617,0.0010016068,366.27432,0.41939417,48.446243,0
1216,3.0999985,93,0.0010016045,42.55949,0.5457609,47.816353,0
1217,16.433426,493,0.001001592,243.09636,0.40888187,48.453884,0
1218,12.6333885,379,0.0010015825,261.33044,0.4044281,48.549248,0
1219,10.233356,307,0.0010015748,183.72871,0.5324754,48.04195,0
1220,9.166676,275,0.001001568,159.34113,0.51873165,48.032566,0
1221,5.466663,164,0.001001564,87.66444,0.43139914,48.02663,0
1222,5.3333297,160,0.00100156,78.582504,0.48720518,47.84559,0
1223,5.466663,164,0.0010015559,111.9931,0.5115127,47.90334,0
1224,29.133232,874,0.0010015346,616.9464,0.46448103,47.818188,0
1225,12.166716,365,0,235.69858,0,0,1
1226,11.933379,358,0.0010015172,255.28627,0.46100697,47.69882,0
1227,30.033218,901,0.0010014958,582.4356,0.53227794,47.59672,0
1228,9.766684,293,0.0010014888,182.45058,0.60312754,48.16051,0
1229,5.6333294,169,0.0010014848,83.57237,0.42065653,47.54642,0
1230,16.533424,496,0.0010014732,305.20895,0.69525933,47.28816,0
1231,19.600044,588,0.0010014595,336.78632,0.62099767,47.59502,0
1232,13.466733,404,0.0010014503,258.10968,0.5886593,47.495754,0
1233,18.900055,567,0.0010014373,314.8071,0.6957886,47.599915,0
1234,26.299942,789,0.0010014195,451.50186,0.5466937,47.172558,0
1235,7.4999943,225,0.0010014145,125.61181,0.56739885,46.89991,0
1236,12.3333845,370,0.0010014062,187.4811,0.6643688,47.360054,0
1237,18.73339,562,0.0010013938,302.69836,0.62227774,47.17222,0
1238,21.66668,650,0.0010013796,418.6891,0.8435424,47.066166,0
1239,9.133342,274,0.0010013736,155.86256,0.59002024,46.71512,0
1240,15.133422,454,0.0010013637,287.39175,0.71406883,46.766823,0
1241,6.566662,197,0.0010013595,115.84867,0.712053,47.481907,0
1242,16.83342,505,0.0010013487,311.10074,0.6111924,46.982933,0
1243,18.000069,540,0.0010013372,318.87088,0.7102152,46.664574,0
1244,30.033218,901,0.0010013183,586.7053,0.7644529,46.827538,0
1245,10.700029,321,0.0010013117,199.90823,0.7687828,46.55176,0
1246,18.96672,569,0.0010012999,365.28842,0.8860403,46.44436,0
1247,9.03334,271,0.0010012944,132.3567,0.6547958,46.51645,0
1248,15.800097,474,0.0010012847,293.65628,0.6107837,46.576393,0
1249,12.366718,371,0.0010012771,207.56032,0.5634989,46.706245,0
1250,14.200076,426,0,243.40752,0,0,1
1251,23.966644,719,0.0010012543,481.49036,0.8738094,46.669617,0
1252,20.200035,606,0.0010012423,372.57703,0.5894602,46.598,0
1253,30.033218,901,0.0010012247,674.1363,0.735255,46.677444,0
1254,19.766708,593,0.0010012133,395.14697,0.65146,47.119766,0
1255,19.033386,571,0.0010012024,344.3896,0.64198434,46.943,0
1256,24.366638,731,0.0010011885,503.6355,0.5824866,46.777832,0
1257,17.933403,538,0.0010011785,326.99326,0.67219955,47.057526,0
1258,23.399986,702,0.0010011655,441.34613,0.58108515,46.937214,0
1259,22.999992,690,0.0010011529,446.27502,0.6418346,47.349594,0
1260,13.666736,410,0.0010011455,235.91508,0.4415038,47.217564,0
1261,23.166656,695,0.0010011329,467.2943,0.56308705,47.47937,0
1262,20.933357,628,0.0010011217,407.54773,0.5274027,47.156746,0
1263,10.500027,315,0.0010011161,159.76318,0.56392664,47.09589,0
1264,8.333331,250,0.0010011117,108.37538,0.55475384,47.05194,0
1265,30.033218,901,0.001001096,692.1924,0.5793668,47.682743,0
1266,30.033218,901,0.0010010805,683.31256,0.5782306,47.831356,0
1267,14.100075,423,0.0010010733,266.6225,0.51487046,47.89219,0
1268,24.133308,724,0.001001061,446.3489,0.48816243,47.848335,0
1269,30.033218,901,0.001001046,621.64996,0.53162056,47.975525,0
1270,30.033218,901,0.0010010313,674.09985,0.5207113,48.280064,0
1271,30.033218,901,0.0010010167,625.148,0.56514305,48.566456,0
1272,30.033218,901,0.0010010023,651.2605,0.48720914,48.5369,0
1273,30.033218,901,0.0010009882,675.42847,0.48356926,49.134514,0
1274,30.033218,901,0.0010009742,628.3654,0.4749887,49.317722,0
1275,20.50003,615,0,384.40433,0,0,1
1276,20.400032,612,0.0010009555,274.98187,0.4847872,49.76406,0
1277,30.033218,901,0.001000942,563.4312,0.45769998,49.39898,0
1278,21.266685,638,0.0010009324,374.04715,0.62428313,49.75875,0
1279,30.033218,901,0.0010009193,586.8073,0.49971357,49.841076,0
1280,30.033218,901,0.0010009063,537.2307,0.4978448,50.01787,0
1281,30.033218,901,0.0010008934,548.3088,0.48401213,50.136425,0
1282,30.033218,901,0.0010008808,561.29034,0.48575926,50.43989,0
1283,30.033218,901,0.0010008684,538.3953,0.46661294,50.65358,0
1284,30.033218,901,0.001000856,550.2681,0.4686608,50.81358,0
1285,27.499924,825,0.001000845,452.86545,0.43854573,51.485878,0
1286,24.899963,747,0.0010008351,366.0941,0.45157516,51.35562,0
1287,30.033218,901,0.0010008232,549.37787,0.47650793,51.063763,0
1288,30.033218,901,0.0010008116,548.4404,0.49689233,51.615875,0
1289,30.033218,901,0.0010008002,562.66785,0.45718604,51.770866,0
1290,30.033218,901,0.0010007889,569.6958,0.5128544,51.865715,0
1291,30.033218,901,0.0010007777,553.4099,0.45808274,51.87601,0
1292,21.166687,635,0.0010007699,329.15515,0.49793866,52.031715,0
1293,30.033218,901,0.001000759,343.64206,0.5183483,51.9145,0
1294,22.73333,682,0.0010007508,368.48172,0.54264176,51.718147,0
1295,30.033218,901,0.0010007402,568.0114,0.53765553,51.76641,0
